Date,Price,"Total Return (Gross, Unhedged)"
2018-10-03,129.315826,335.567
2018-10-04,127.866783,331.856
2018-10-05,126.995438,329.634
2018-10-08,127.573624,331.201
2018-10-09,126.992119,329.726
2018-10-10,126.089493,327.424
2018-10-11,126.369637,328.171
2018-10-12,127.137794,330.178
2018-10-15,127.495216,331.175
2018-10-16,127.684601,331.688
2018-10-17,128.710861,334.36
2018-10-18,128.682602,334.312
2018-10-19,128.785721,334.603
2018-10-22,129.393295,336.246
2018-10-23,130.054535,337.976
2018-10-24,130.352875,338.77
2018-10-25,130.497086,339.167
2018-10-26,131.43306,341.606
2018-10-29,131.073517,340.755
2018-10-30,131.377914,341.565
2018-10-31,130.25856,339.693
2018-11-01,130.185669,339.529
2018-11-02,129.541321,337.887
2018-11-05,129.365479,337.508
2018-11-06,128.671646,335.738
2018-11-07,128.534546,335.409
2018-11-08,127.878036,333.735
2018-11-09,128.826401,336.214
2018-11-12,129.569641,338.212
2018-11-13,128.274521,334.887
2018-11-14,128.027115,334.272
2018-11-15,129.368271,337.766
2018-11-16,128.797211,336.314
2018-11-19,129.145981,337.292
2018-11-20,128.843796,336.535
2018-11-21,129.074234,337.156
2018-11-23,129.340378,337.895
2018-11-26,128.626801,336.124
2018-11-27,128.460831,335.72
2018-11-28,128.012177,334.585
2018-11-29,128.473846,335.804
2018-11-30,127.396309,333.484
2018-12-03,128.380615,336.126
2018-12-04,129.887131,340.079
2018-12-06,131.740494,344.962
2018-12-07,131.684204,344.84
2018-12-10,134.769836,352.961
2018-12-11,133.5298,349.753
2018-12-12,131.509232,344.51
2018-12-13,131.565369,344.682
2018-12-14,132.237289,346.459
2018-12-17,131.884781,345.616
2018-12-18,131.676819,345.099
2018-12-19,131.462357,344.565
2018-12-20,131.828369,345.545
2018-12-21,130.962753,343.313
2018-12-24,132.066559,346.267
2018-12-26,132.066559,346.318
2018-12-27,131.093353,343.806
2018-12-28,131.620819,345.206
2018-12-31,130.987503,344.136
2019-01-02,131.81868,346.357
2019-01-03,132.549301,348.29
2019-01-04,131.259445,344.947
2019-01-07,131.961884,346.857
2019-01-08,131.434555,345.505
2019-01-09,132.173737,347.46
2019-01-10,131.653168,346.126
2019-01-11,130.883224,344.141
2019-01-14,131.151978,344.919
2019-01-15,131.885376,346.859
2019-01-16,131.195618,345.083
2019-01-17,130.484024,343.25
2019-01-18,130.12355,342.334
2019-01-22,130.655243,343.824
2019-01-23,131.025986,344.817
2019-01-24,132.026596,347.455
2019-01-25,131.428497,345.919
2019-01-28,132.210419,348.037
2019-01-29,132.227783,348.107
2019-01-30,132.433441,348.67
2019-01-31,132.396545,349.393
2019-02-01,132.043472,348.491
2019-02-04,131.361008,346.775
2019-02-05,132.378357,349.471
2019-02-06,132.568054,349.995
2019-02-07,133.116608,351.46
2019-02-08,133.700089,353.018
2019-02-11,133.408096,352.327
2019-02-12,133.083786,351.501
2019-02-13,133.105896,351.584
2019-02-14,133.758667,353.323
2019-02-15,133.300735,352.146
2019-02-19,132.905899,351.211
2019-02-20,132.851471,351.093
2019-02-21,132.613647,350.494
2019-02-22,133.342697,352.434
2019-02-25,132.776505,351.023
2019-02-26,132.001907,349.015
2019-02-27,130.599899,345.359
2019-02-28,130.325058,345.087
2019-03-01,130.608185,345.859
2019-03-04,131.064651,347.139
2019-03-05,131.068146,347.174
2019-03-06,132.334656,350.541
2019-03-07,133.533356,353.729
2019-03-08,132.54039,351.134
2019-03-11,132.949371,352.289
2019-03-12,132.717285,351.702
2019-03-13,131.881683,349.523
2019-03-14,131.851471,349.468
2019-03-15,132.255753,350.56
2019-03-18,132.688477,351.777
2019-03-19,132.894028,352.345
2019-03-20,134.07341,355.482
2019-03-21,135.759171,359.954
2019-03-22,136.975601,363.189
2019-03-25,137.147202,363.717
2019-03-26,136.136612,361.077
2019-03-27,136.212448,361.302
2019-03-28,135.90535,360.517
2019-03-29,135.737183,360.099
2019-04-01,134.858765,358.45
2019-04-02,135.712418,360.731
2019-04-03,134.447754,357.414
2019-04-04,133.947601,356.118
2019-04-05,133.445984,354.817
2019-04-08,133.621307,355.356
2019-04-09,133.748032,355.716
2019-04-10,134.112366,356.704
2019-04-11,133.130615,354.135
2019-04-12,131.834274,350.735
2019-04-15,131.970535,351.17
2019-04-16,131.879074,350.954
2019-04-17,131.496368,349.968
2019-04-18,132.113388,351.623
2019-04-22,132.113388,351.724
2019-04-23,131.575592,350.328
2019-04-24,132.369598,352.452
2019-04-25,132.751358,353.486
2019-04-26,132.890427,353.878
2019-04-29,132.846664,353.838
2019-04-30,132.973709,352.77
2019-05-01,133.461197,354.079
2019-05-02,132.720566,352.154
2019-05-03,132.10672,350.564
2019-05-06,132.10672,350.64
2019-05-07,133.150864,353.414
2019-05-08,133.649933,354.754
2019-05-09,133.844589,355.292
2019-05-10,133.504059,354.421
2019-05-13,133.889053,355.51
2019-05-14,134.156509,356.24
2019-05-15,134.651215,357.568
2019-05-16,134.625565,357.526
2019-05-17,135.071442,358.725
2019-05-20,134.644745,357.678
2019-05-21,134.192505,356.513
2019-05-22,135.226105,359.259
2019-05-23,136.465698,362.548
2019-05-24,136.686722,363.155
2019-05-28,136.930161,363.898
2019-05-29,137.174454,364.566
2019-05-30,137.374222,365.118
2019-05-31,137.371567,365.668
2019-06-03,137.990524,367.386
2019-06-04,137.205978,365.331
2019-06-05,137.934479,367.289
2019-06-06,138.764557,369.515
2019-06-07,139.221191,370.752
2019-06-10,138.705154,369.46
2019-06-11,138.475296,368.876
2019-06-12,137.664764,366.752
2019-06-13,138.422211,368.786
2019-06-14,138.272354,368.414
2019-06-17,137.910461,367.53
2019-06-18,138.72226,369.709
2019-06-19,137.82254,367.348
2019-06-20,138.718948,369.751
2019-06-21,137.961548,367.768
2019-06-24,138.643097,369.652
2019-06-25,138.805237,370.107
2019-06-26,138.165237,368.435
2019-06-27,137.759628,367.385
2019-06-28,137.395264,366.444
2019-07-01,138.133972,369.149
2019-07-02,139.668625,373.251
2019-07-03,140.674149,375.948
2019-07-05,139.271866,372.273
2019-07-08,140.030334,374.365
2019-07-09,139.804138,373.789
2019-07-10,139.230103,372.289
2019-07-11,137.722641,368.31
2019-07-12,137.909775,368.832
2019-07-15,138.687424,370.974
2019-07-16,138.058899,369.33
2019-07-17,139.004349,371.867
2019-07-18,139.036423,371.978
2019-07-19,139.539337,373.339
2019-07-22,140.235001,375.264
2019-07-23,140.67099,376.447
2019-07-24,140.591888,376.263
2019-07-25,139.672073,373.844
2019-07-26,139.927643,374.548
2019-07-29,140.189667,375.32
2019-07-30,139.859848,374.469
2019-07-31,140.144089,376.382
2019-08-01,141.168167,379.145
2019-08-02,141.67543,380.526
2019-08-05,143.058563,384.299
2019-08-06,142.865463,383.808
2019-08-07,144.277328,387.607
2019-08-08,142.813431,383.719
2019-08-09,143.39772,385.306
2019-08-12,143.391953,385.367
2019-08-13,143.998566,387.013
2019-08-14,145.602051,391.325
2019-08-15,147.780334,397.173
2019-08-16,146.256699,393.125
2019-08-19,145.168823,390.293
2019-08-20,146.161255,392.971
2019-08-21,146.413544,393.671
2019-08-22,144.78215,389.335
2019-08-23,144.655624,389.022
2019-08-26,144.655624,389.098
2019-08-27,146.083008,392.938
2019-08-28,147.36235,396.383
2019-08-29,147.568634,396.96
2019-08-30,146.643448,394.512
2019-09-03,148.984833,401.544
2019-09-04,146.488113,394.863
2019-09-05,143.559784,387.023
2019-09-06,146.418762,394.727
2019-09-09,144.056473,388.458
2019-09-10,143.666702,387.436
2019-09-11,143.657837,387.438
2019-09-12,144.005173,388.396
2019-09-13,141.262634,381.055
2019-09-16,143.189774,386.307
2019-09-17,143.332443,386.716
2019-09-18,144.671707,390.338
2019-09-19,144.927307,391.05
2019-09-20,144.844803,390.854
2019-09-23,147.027985,396.794
2019-09-24,147.1763,397.218
2019-09-25,147.234268,397.399
2019-09-26,147.204681,397.344
2019-09-27,147.041931,396.933
2019-09-30,147.841354,397.05
2019-10-01,148.525192,398.902
2019-10-02,147.855942,397.139
2019-10-03,147.803375,397.024
2019-10-04,148.92218,400.038
2019-10-07,148.513763,399.023
2019-10-08,149.266235,401.058
2019-10-09,148.181946,398.186
2019-10-10,146.107239,392.669
2019-10-11,142.881439,384.076
2019-10-14,144.338638,388.044
2019-10-15,143.102509,384.767
2019-10-16,143.228745,385.13
2019-10-17,142.850967,384.145
2019-10-18,142.506989,383.252
2019-10-21,141.285858,380.065
2019-10-22,142.062881,382.166
2019-10-23,142.909058,384.452
2019-10-24,144.368713,388.376
2019-10-25,143.519531,386.133
2019-10-28,141.920914,381.937
2019-10-29,141.588684,381.075
2019-10-30,142.492172,383.514
2019-10-31,143.575256,387.668
2019-11-01,142.626694,385.149
2019-11-04,141.594727,382.458
2019-11-05,140.449722,379.413
2019-11-06,140.952316,380.785
2019-11-07,140.076157,378.461
2019-11-08,139.599106,377.207
2019-11-11,139.421829,376.807
2019-11-12,139.233932,376.328
2019-11-13,140.418411,379.529
2019-11-14,141.063019,381.282
2019-11-15,140.731628,380.419
2019-11-18,140.362793,379.505
2019-11-19,140.363419,379.531
2019-11-20,140.386871,379.619
2019-11-21,139.607956,377.556
2019-11-22,140.548233,380.102
2019-11-25,140.762772,380.752
2019-11-26,142.001648,384.099
2019-11-27,141.346054,382.368
2019-11-29,141.784622,383.594
2019-12-02,140.323578,380.848
2019-12-03,141.460144,383.947
2019-12-04,140.105515,380.309
2019-12-05,139.400009,378.426
2019-12-06,139.733047,379.351
2019-12-09,139.927277,379.952
2019-12-10,139.507111,378.841
2019-12-11,139.682846,379.341
2019-12-12,138.420883,375.953
2019-12-13,139.255508,378.235
2019-12-16,138.758713,376.967
2019-12-17,139.581024,379.216
2019-12-18,139.434692,378.845
2019-12-19,138.946594,377.55
2019-12-20,139.451843,378.941
2019-12-23,139.45079,379.014
2019-12-24,139.650375,379.578
2019-12-26,139.650375,379.629
2019-12-27,139.914215,380.367
2019-12-30,137.628937,374.262
2019-12-31,138.168213,376.657
2020-01-02,139.147888,379.363
2020-01-03,140.281647,382.461
2020-01-06,139.904129,381.513
2020-01-07,139.676514,380.921
2020-01-08,139.24028,379.763
2020-01-09,138.345779,377.363
2020-01-10,139.22522,379.772
2020-01-13,139.492188,380.571
2020-01-14,140.195923,382.503
2020-01-15,141.500839,386.066
2020-01-16,141.701401,386.635
2020-01-17,141.585968,386.347
2020-01-21,141.950012,387.433
2020-01-22,142.185974,388.098
2020-01-23,143.530136,391.767
2020-01-24,143.70459,392.265
2020-01-27,145.052307,395.994
2020-01-28,143.983017,393.12
2020-01-29,144.412857,394.31
2020-01-30,143.99437,393.201
2020-01-31,143.843933,394.481
2020-02-03,143.528458,393.695
2020-02-04,142.802643,391.738
2020-02-05,141.933487,389.39
2020-02-06,142.227188,390.217
2020-02-07,142.684616,391.49
2020-02-10,143.077454,392.638
2020-02-11,143.076874,392.661
2020-02-12,142.37323,390.765
2020-02-13,141.784195,389.181
2020-02-14,142.199463,390.34
2020-02-18,142.080734,390.116
2020-02-19,142.319366,390.792
2020-02-20,143.129196,393.028
2020-02-21,144.432648,396.612
2020-02-24,144.699997,397.417
2020-02-25,145.332947,399.17
2020-02-26,145.190582,398.807
2020-02-27,145.545135,399.8
2020-02-28,145.886368,400.756
2020-03-02,145.836624,401.756
2020-03-03,145.987518,402.196
2020-03-04,146.283905,403.034
2020-03-05,147.513336,406.434
2020-03-06,151.922745,418.566
2020-03-09,155.034531,427.183
2020-03-10,154.223557,424.982
2020-03-11,151.160934,416.598
2020-03-12,151.051193,416.322
2020-03-13,147.063553,405.398
2020-03-16,144.946167,399.659
2020-03-17,143.437576,395.542
2020-03-18,137.039581,378.001
2020-03-19,137.346588,378.869
2020-03-20,146.284897,403.434
2020-03-23,149.944763,413.557
2020-03-24,148.255737,408.944
2020-03-25,147.48143,406.843
2020-03-26,148.682327,410.165
2020-03-27,149.65921,412.872
2020-03-30,149.923309,413.672
2020-03-31,147.904022,408.152
2020-04-01,149.381516,412.234
2020-04-02,148.755402,410.54
2020-04-03,148.905472,410.976
2020-04-06,148.634689,410.307
2020-04-07,147.844513,408.163
2020-04-08,149.068863,411.549
2020-04-09,151.270935,417.62
2020-04-13,151.270935,417.719
2020-04-14,150.637009,416.003
2020-04-15,151.241547,417.688
2020-04-16,151.202881,417.607
2020-04-17,151.114655,417.389
2020-04-20,150.446655,415.63
2020-04-21,152.026199,419.991
2020-04-22,151.698761,419.117
2020-04-23,152.724289,421.957
2020-04-24,152.50708,421.386
2020-04-27,151.727524,419.32
2020-04-28,151.814133,419.583
2020-04-29,152.053818,420.266
2020-04-30,152.680969,423.925
2020-05-01,151.687698,421.208
2020-05-04,152.691757,424.05
2020-05-05,153.245499,425.602
2020-05-06,152.7509,424.26
2020-05-07,152.78656,424.383
2020-05-08,152.78656,424.406
2020-05-11,151.988297,422.275
2020-05-12,151.928574,422.133
2020-05-13,152.072937,422.556
2020-05-14,151.937027,422.204
2020-05-15,151.417877,420.795
2020-05-18,150.492874,418.314
2020-05-19,150.82486,419.254
2020-05-20,151.281448,420.537
2020-05-21,152.662979,424.373
2020-05-22,152.385666,423.632
2020-05-26,150.934296,419.722
2020-05-27,151.734406,421.953
2020-05-28,151.561432,421.5
2020-05-29,152.35759,423.72
2020-06-01,149.270065,420.876
2020-06-02,148.928223,419.938
2020-06-03,146.992493,414.519
2020-06-04,146.468475,413.069
2020-06-05,145.208084,409.549
2020-06-08,145.527618,410.518
2020-06-09,146.908691,414.424
2020-06-10,148.437302,418.745
2020-06-11,150.104599,423.456
2020-06-12,149.512863,421.816
2020-06-15,149.570465,422.048
2020-06-16,149.624542,422.223
2020-06-17,150.264282,424.045
2020-06-18,147.935883,417.522
2020-06-19,147.29538,415.745
2020-06-22,147.97728,417.732
2020-06-23,147.804657,417.27
2020-06-24,148.785446,420.051
2020-06-25,149.813095,422.964
2020-06-26,149.198288,421.259
2020-06-29,149.469574,422.092
2020-06-30,148.591248,420.457
2020-07-01,147.455414,417.281
2020-07-02,148.256378,419.561
2020-07-06,148.280945,419.723
2020-07-07,148.629333,420.728
2020-07-08,148.467407,420.295
2020-07-09,148.676392,420.907
2020-07-10,148.911819,421.593
2020-07-13,148.016693,419.142
2020-07-14,148.694077,421.073
2020-07-15,147.478333,417.672
2020-07-16,147.986496,419.127
2020-07-17,147.638565,418.17
2020-07-20,147.874786,418.905
2020-07-21,148.214417,419.885
2020-07-22,148.961243,422.012
2020-07-23,148.688721,421.268
2020-07-24,148.12085,419.692
2020-07-27,148.894272,421.94
2020-07-28,149.001984,422.267
2020-07-29,148.556198,421.034
2020-07-30,149.264557,423.053
2020-07-31,147.608688,422.554
2020-08-03,147.430008,422.113
2020-08-04,148.002625,423.769
2020-08-05,146.529572,419.59
2020-08-06,147.44722,422.231
2020-08-07,146.156937,418.573
2020-08-10,146.199509,418.763
2020-08-11,144.727417,414.586
2020-08-12,143.778061,411.901
2020-08-13,143.53923,411.243
2020-08-14,143.25058,410.442
2020-08-17,143.922531,412.428
2020-08-18,143.90535,412.402
2020-08-19,143.274872,410.626
2020-08-20,143.241013,410.552
2020-08-21,143.652237,411.749
2020-08-24,143.757874,412.119
2020-08-25,142.1819,407.646
2020-08-26,141.266174,405.056
2020-08-27,140.2836,402.276
2020-08-28,141.307327,405.219
2020-08-31,140.103592,405.288
2020-09-01,140.207916,405.612
2020-09-02,141.701508,409.941
2020-09-03,142.242813,411.524
2020-09-04,141.727356,410.06
2020-09-08,143.822388,416.191
2020-09-09,142.161057,411.424
2020-09-10,141.807892,410.429
2020-09-11,143.372528,414.962
2020-09-14,143.10611,414.262
2020-09-15,142.826752,413.479
2020-09-16,142.927887,413.794
2020-09-17,143.475494,415.395
2020-09-18,143.435974,415.304
2020-09-21,144.03566,417.101
2020-09-22,143.232071,414.807
2020-09-23,142.553192,412.872
2020-09-24,142.942078,414.016
2020-09-25,143.740479,416.341
2020-09-28,143.34642,415.273
2020-09-29,143.84079,416.721
2020-09-30,142.447678,413.339
2020-10-01,141.927139,411.858
2020-10-02,141.338715,410.182
2020-10-05,140.491287,407.802
2020-10-06,140.328735,407.355
2020-10-07,140.022354,406.492
2020-10-08,140.315948,407.362
2020-10-09,140.81575,408.828
2020-10-12,140.623383,408.34
2020-10-13,141.773376,411.682
2020-10-14,142.37442,413.44
2020-10-15,143.592499,416.98
2020-10-16,143.413025,416.484
2020-10-19,143.65921,417.262
2020-10-20,142.977814,415.316
2020-10-21,141.667953,411.557
2020-10-22,140.471283,408.124
2020-10-23,140.475662,408.159
2020-10-26,140.440598,408.124
2020-10-27,142.041428,412.769
2020-10-28,142.675201,414.621
2020-10-29,142.534439,414.237
2020-10-30,141.187851,410.371
2020-11-02,141.06424,412.477
2020-11-03,139.972885,409.327
2020-11-04,141.673843,414.293
2020-11-05,140.775787,411.705
2020-11-06,139.452469,407.88
2020-11-09,137.036316,400.923
2020-11-10,136.655273,399.838
2020-11-11,136.115967,398.292
2020-11-12,137.732437,403.013
2020-11-13,138.062393,403.994
2020-11-16,137.680176,402.949
2020-11-17,138.28566,404.731
2020-11-18,138.019745,403.981
2020-11-19,138.173874,404.451
2020-11-20,138.806778,406.313
2020-11-23,138.376633,405.129
2020-11-24,138.602188,405.806
2020-11-25,139.073883,407.199
2020-11-27,139.698349,409.059
2020-11-30,138.358459,408.045
2020-12-01,136.986252,404.031
2020-12-02,137.011566,404.128
2020-12-03,137.421112,405.354
2020-12-04,136.987213,404.1
2020-12-07,138.630569,408.999
2020-12-08,139.660889,412.051
2020-12-09,139.6754,412.116
2020-12-10,141.000046,416.034
2020-12-11,141.928894,418.787
2020-12-14,140.62149,415.008
2020-12-15,139.251282,411.0
2020-12-16,138.77034,409.608
2020-12-17,139.062744,410.489
2020-12-18,139.882843,412.923
2020-12-21,140.958267,416.152
2020-12-22,141.332642,417.275
2020-12-23,138.196213,408.073
2020-12-24,139.382919,411.585
2020-12-28,139.382919,411.673
2020-12-29,140.428436,414.769
2020-12-30,140.390091,414.679
2020-12-31,140.503952,416.681
2021-01-04,140.41864,416.517
2021-01-05,139.672501,414.335
2021-01-06,138.76059,411.664
2021-01-07,137.434433,407.77
2021-01-08,137.632889,408.378
2021-01-11,137.049774,406.721
2021-01-12,136.397598,404.817
2021-01-13,137.506973,408.115
2021-01-14,137.906265,409.316
2021-01-15,137.696152,408.717
2021-01-19,137.929672,409.494
2021-01-20,137.419479,408.009
2021-01-21,136.790192,406.172
2021-01-22,137.048767,406.958
2021-01-25,138.396393,411.003
2021-01-26,138.209702,410.474
2021-01-27,138.458115,411.229
2021-01-28,138.19838,410.484
2021-01-29,137.09082,407.235
2021-02-01,137.556656,407.416
2021-02-02,136.804367,405.218
2021-02-03,136.416595,404.095
2021-02-04,134.815109,399.39
2021-02-05,133.479111,395.469
2021-02-08,133.725937,396.264
2021-02-09,134.291733,397.956
2021-02-10,133.687424,396.195
2021-02-11,133.972122,397.058
2021-02-12,132.792053,393.596
2021-02-16,130.481461,386.865
2021-02-17,131.716965,390.534
2021-02-18,130.777618,387.784
2021-02-19,129.474686,383.96
2021-02-22,129.603546,384.407
2021-02-23,128.438034,380.989
2021-02-24,126.998528,376.762
2021-02-25,127.048462,376.932
2021-02-26,126.937233,376.626
2021-03-01,127.533119,379.624
2021-03-02,129.07518,384.22
2021-03-03,127.60556,379.883
2021-03-04,128.514359,382.601
2021-03-05,128.087189,381.356
2021-03-08,128.431854,382.445
2021-03-09,129.163437,384.637
2021-03-10,129.340805,385.185
2021-03-11,128.563446,382.901
2021-03-12,126.806595,377.712
2021-03-15,127.408012,379.562
2021-03-16,127.517975,379.911
2021-03-17,126.678123,377.442
2021-03-18,125.894333,375.139
2021-03-19,126.594963,377.239
2021-03-22,127.032814,378.604
2021-03-23,128.070099,381.703
2021-03-24,128.41983,382.762
2021-03-25,128.982681,384.454
2021-03-26,128.406448,382.766
2021-03-29,127.60553,380.457
2021-03-30,126.543091,377.328
2021-03-31,125.799934,376.646
2021-04-01,126.629082,379.137
2021-04-05,126.629082,379.224
2021-04-06,126.82103,379.818
2021-04-07,126.96804,380.278
2021-04-08,127.572762,382.1
2021-04-09,127.194321,380.995
2021-04-12,127.140205,380.9
2021-04-13,127.203949,381.111
2021-04-14,126.590172,379.305
2021-04-15,128.281219,384.363
2021-04-16,127.413017,381.8
2021-04-19,127.65451,382.585
2021-04-20,128.068161,383.838
2021-04-21,127.738922,382.88
2021-04-22,128.136047,384.084
2021-04-23,127.831032,383.198
2021-04-26,127.752281,383.029
2021-04-27,127.490753,382.272
2021-04-28,127.101807,381.135
2021-04-29,126.335861,378.876
2021-04-30,125.962189,379.417
2021-05-03,125.962189,379.482
2021-05-04,126.920601,382.373
2021-05-05,126.274918,380.462
2021-05-06,126.570168,381.367
2021-05-07,126.812111,382.113
2021-05-10,126.361061,380.828
2021-05-11,125.132454,377.171
2021-05-12,124.297485,374.693
2021-05-13,123.97522,373.75
2021-05-14,124.639847,375.761
2021-05-17,124.677116,375.938
2021-05-18,124.602844,375.737
2021-05-19,124.973595,376.869
2021-05-20,124.920593,376.732
2021-05-21,125.05677,377.162
2021-05-24,125.58007,378.794
2021-05-25,126.221817,380.737
2021-05-26,127.005005,383.103
2021-05-27,126.086197,380.374
2021-05-28,126.472664,381.553
2021-06-01,125.058075,378.812
2021-06-02,125.490128,380.138
2021-06-03,124.84169,378.202
2021-06-04,125.506645,380.232
2021-06-07,125.195267,379.356
2021-06-08,125.815674,381.251
2021-06-09,126.609093,383.669
2021-06-10,126.229225,382.543
2021-06-11,127.003105,384.902
2021-06-14,126.545433,383.585
2021-06-15,126.342422,382.993
2021-06-16,126.624825,383.868
2021-06-17,126.275063,382.833
2021-06-18,127.388374,386.217
2021-06-21,127.211952,385.749
2021-06-22,126.418541,383.374
2021-06-23,126.233124,382.836
2021-06-24,126.939781,384.992
2021-06-25,126.195763,382.766
2021-06-28,127.112816,385.601
2021-06-29,126.919342,385.038
2021-06-30,126.520622,385.431
2021-07-01,126.416534,385.137
2021-07-02,126.773605,386.241
2021-07-06,128.152725,390.509
2021-07-07,128.989304,393.067
2021-07-08,129.057083,393.294
2021-07-09,127.698021,389.194
2021-07-12,128.158813,390.656
2021-07-13,128.898087,392.919
2021-07-14,128.950577,393.099
2021-07-15,128.020233,390.3
2021-07-16,128.828857,392.773
2021-07-19,130.71225,398.549
2021-07-20,131.08461,399.699
2021-07-21,129.906158,396.147
2021-07-22,130.851593,399.035
2021-07-23,130.697937,398.59
2021-07-26,130.999115,399.568
2021-07-27,131.224609,400.273
2021-07-28,131.05275,399.773
2021-07-29,131.050278,399.787
2021-07-30,131.054382,399.82
2021-08-02,132.010544,401.169
2021-08-03,132.73732,403.392
2021-08-04,132.483307,402.644
2021-08-05,132.799454,403.623
2021-08-06,130.947342,398.035
2021-08-09,132.251678,402.049
2021-08-10,132.261292,402.1
2021-08-11,132.231186,402.03
2021-08-12,131.573044,400.058
2021-08-13,131.95932,401.249
2021-08-16,132.118484,401.795
2021-08-17,132.405319,402.685
2021-08-18,132.004059,401.492
2021-08-19,132.431305,402.807
2021-08-20,132.518265,403.092
2021-08-23,132.28891,402.461
2021-08-24,132.299637,402.515
2021-08-25,130.893814,398.279
2021-08-26,130.885529,398.275
2021-08-27,131.133881,399.049
2021-08-30,131.133881,399.113
2021-08-31,129.623764,395.531
2021-09-01,130.157867,397.177
2021-09-02,130.470795,398.149
2021-09-03,129.677689,395.759
2021-09-07,129.270844,394.607
2021-09-08,129.591705,395.604
2021-09-09,129.574448,395.573
2021-09-10,129.481018,395.31
2021-09-13,129.570557,395.646
2021-09-14,129.855164,396.533
2021-09-15,129.437927,395.286
2021-09-16,128.447891,392.297
2021-09-17,127.47699,389.365
2021-09-20,128.456085,392.407
2021-09-21,128.484665,392.515
2021-09-22,128.35936,392.155
2021-09-23,126.558136,386.699
2021-09-24,125.734894,384.217
2021-09-27,125.036972,382.159
2021-09-28,124.164688,379.527
2021-09-29,124.163307,379.545
2021-09-30,122.585915,376.173
2021-10-01,122.712822,376.581
2021-10-04,122.869377,377.123
2021-10-05,121.313225,372.393
2021-10-06,121.68705,373.556
2021-10-07,121.672226,373.532
2021-10-08,120.297653,369.357
2021-10-11,119.981117,368.454
2021-10-12,121.043137,371.716
2021-10-13,123.284264,378.579
2021-10-14,123.857391,380.35
2021-10-15,122.587181,376.493
2021-10-18,122.385994,375.943
2021-10-19,122.356804,375.875
2021-10-20,121.968086,374.709
2021-10-21,120.909851,371.5
2021-10-22,122.076149,375.081
2021-10-25,122.468742,376.343
2021-10-26,123.196304,378.585
2021-10-27,126.562874,388.883
2021-10-28,127.177971,390.782
2021-10-29,126.296211,388.112
2021-11-01,125.91021,386.446
2021-11-02,125.945763,386.576
2021-11-03,125.154045,384.182
2021-11-04,126.475235,388.234
2021-11-05,129.138321,396.381
2021-11-08,129.17067,396.544
2021-11-09,130.40155,400.321
2021-11-10,127.861435,392.592
2021-11-11,127.936195,392.841
2021-11-12,127.62278,391.906
2021-11-15,126.94957,389.916
2021-11-16,126.701797,389.181
2021-11-17,126.338867,388.095
2021-11-18,127.265633,390.944
2021-11-19,128.46962,394.639
2021-11-22,127.444008,391.574
2021-11-23,127.293915,391.137
2021-11-24,126.860588,389.836
2021-11-26,130.596863,401.279
2021-11-29,130.144058,399.961
2021-11-30,131.151703,403.435
2021-12-01,130.572067,401.678
2021-12-02,131.034866,403.119
2021-12-03,131.624725,404.95
2021-12-06,132.457596,407.569
2021-12-07,133.137115,409.675
2021-12-08,132.636444,408.161
2021-12-09,132.092194,406.513
2021-12-10,132.251022,407.021
2021-12-13,132.281189,407.178
2021-12-14,131.64859,405.259
2021-12-15,131.258347,404.083
2021-12-16,130.89595,402.993
2021-12-17,130.006119,400.284
2021-12-20,129.972916,400.247
2021-12-21,127.596054,392.976
2021-12-22,127.367233,392.296
2021-12-23,126.632553,390.063
2021-12-27,126.632553,390.149
2021-12-28,126.632553,390.17
2021-12-29,125.169685,385.704
2021-12-30,126.01355,388.314
2021-12-31,126.190422,389.174
2022-01-03,126.190414,389.239
2022-01-04,124.341766,383.584
2022-01-05,124.466187,383.988
2022-01-06,123.087906,379.778
2022-01-07,122.613625,378.343
2022-01-10,122.249458,377.289
2022-01-11,122.974556,379.536
2022-01-12,123.388962,380.83
2022-01-13,123.93615,382.531
2022-01-14,123.352715,380.762
2022-01-18,121.930908,376.482
2022-01-19,120.858078,373.21
2022-01-20,121.502693,375.211
2022-01-21,122.558319,378.473
2022-01-24,123.530861,381.523
2022-01-25,122.939095,379.728
2022-01-26,121.783104,376.2
2022-01-27,121.37764,374.977
2022-01-28,121.140625,374.271
2022-01-31,119.502617,369.522
2022-02-01,119.75676,370.327
2022-02-02,121.141846,374.616
2022-02-03,119.002777,368.046
2022-02-04,118.581985,366.771
2022-02-07,118.125664,365.43
2022-02-08,116.577721,360.682
2022-02-09,117.870209,364.686
2022-02-10,116.350792,360.026
2022-02-11,116.173836,359.502
2022-02-14,115.651382,357.957
2022-02-15,115.992058,359.028
2022-02-16,116.619438,360.982
2022-02-17,117.33313,363.203
2022-02-18,118.755333,367.606
2022-02-22,117.337341,363.323
2022-02-23,117.220695,362.985
2022-02-24,117.174713,362.865
2022-02-25,116.566208,361.012
2022-02-28,116.810745,362.277
2022-03-01,121.141556,375.682
2022-03-02,119.490479,370.601
2022-03-03,118.221786,366.702
2022-03-04,120.051788,372.379
2022-03-07,118.821724,368.642
2022-03-08,116.786163,362.373
2022-03-09,115.344559,357.939
2022-03-10,114.994087,356.877
2022-03-11,114.970322,356.825
2022-03-14,113.634933,352.763
2022-03-15,114.246674,354.675
2022-03-16,113.155304,351.324
2022-03-17,113.623566,352.792
2022-03-18,114.866722,356.655
2022-03-21,112.931107,350.738
2022-03-22,111.702797,346.963
